,OLTV,DTI,CSCORE_B,PURPOSE,PROP,LOSS_GIVEN_DEFAULT,UNRATE,CURR_HPI,MORTGAGE30US,MTM_LTV,INT_DIFF,LOG_OUPB
6905,95,30.0,644.0,P,SF,0.0742642289680172,4.5,353.69,4.02,55.136341647387525,1.9800000000000004,10.736396675471232
6906,80,41.0,708.0,C,SF,0.0339985408947742,5.3,306.54,6.26,69.29375159723163,-0.3849999999999998,11.55214617812351
6907,90,59.0,700.0,R,SF,0.019162655330638,5.0,314.17333333333335,6.59,74.69476942960911,-0.3399999999999998,11.326595886778735
6909,79,51.0,659.0,R,SF,0.4059506030579724,5.5,336.47,6.06,59.37622182636994,-0.1849999999999996,11.314474526246391
6910,80,25.0,708.0,P,SF,0.1163596447381209,6.3,333.62,6.1,61.15175448019965,-0.2249999999999996,11.643953727376633
6911,87,60.0,708.0,C,SF,0.3453903972552873,5.7,290.32,5.93,79.76726154151741,-0.0549999999999997,11.37366339763672
6912,95,48.0,679.0,P,SF,0.2029885271542934,10.4,312.59,4.27,74.24618239446451,0.9800000000000004,12.66349749256905
6914,70,48.0,657.0,C,SF,0.0,5.5,323.29,3.85,54.379412235660446,1.9,11.49272275765271
6915,95,31.0,598.0,R,SF,0.2434077438107393,5.6,296.93,5.62,85.02118768809913,1.13,11.703545824578878
6916,80,48.0,728.0,P,SF,0.3735945231454435,10.8,335.50666666666666,5.25,60.118706167040905,0.875,11.472103470449973
6917,25,31.0,596.0,C,SF,0.0,11.2,333.59333333333336,5.15,10.772437508611702,0.5999999999999996,9.852194258148577
6918,80,33.0,697.0,P,SF,0.0,8.2,299.68333333333334,3.35,60.66620965644615,2.15,11.76756768334381
6919,80,26.0,779.0,P,SF,0.4816041629616026,11.0,318.3533333333333,4.98,56.79969724259851,0.7699999999999996,11.440354772135393
6920,79,28.0,775.0,R,SF,0.0,10.2,299.91,4.71,63.130124560145816,0.79,11.626254150277232
6921,93,16.0,677.0,R,MH,0.1324122479692674,10.3,300.4,4.55,64.25973703507503,1.4400000000000004,11.55214617812351
6922,80,36.0,606.0,C,SF,0.3339920078847415,9.5,298.12,3.55,63.38386560097599,2.575,11.184421397998193
6923,97,39.0,715.0,P,SF,0.0285510672679858,10.4,313.1733333333333,4.32,75.35469053597092,1.805,11.703545824578878
6924,80,31.0,663.0,C,SF,0.7650154870969568,10.4,305.56,4.77,63.58879875873134,1.2300000000000004,11.418614785498987
6925,66,60.0,634.0,R,PU,0.0,9.5,297.7,3.55,41.91458108146392,2.075,11.326595886778735
6926,94,54.0,684.0,R,SF,0.0068388567866453,10.6,313.6433333333333,4.79,73.71534656442252,1.46,11.884489021402711
6927,75,51.0,641.0,R,SF,1.0,4.9,332.18333333333334,6.16,58.98534899520996,0.3399999999999998,11.127262984158243
6928,93,39.0,754.0,R,SF,0.3309325741169241,11.3,326.52666666666664,5.29,71.85972664787118,0.585,11.48246625748552
6929,97,43.0,559.0,P,SF,0.0,5.7,292.5233333333333,5.75,89.12560412150378,1.75,11.728036844587175
6930,80,53.0,674.0,C,SF,0.2485715224518562,5.0,311.00666666666666,6.24,68.55337439442299,0.0099999999999997,11.48246625748552
6931,85,60.0,630.0,C,SF,0.6991070991909818,10.9,320.12,4.94,66.64526659865564,1.6849999999999996,11.198214720130528
6932,95,29.0,645.0,P,SF,0.6549400947216206,5.8,319.53,3.87,59.99079083140541,2.13,11.082142548877775
6933,79,51.0,641.0,R,SF,0.9327497272549568,10.2,299.91,4.71,65.11176529928004,1.79,11.097410021008562
6934,73,23.0,686.0,R,SF,0.4402226361076764,10.8,335.50666666666666,5.25,52.89708180651126,0.5,11.820410164718188
6935,89,56.0,774.0,R,CO,0.2870033024259144,5.0,328.63,6.18,62.38278737964195,-0.9299999999999996,11.27720313144916
6936,75,34.0,595.0,R,SF,0.0,5.7,292.5233333333333,5.75,67.75965239261433,0.125,11.805595078933049
6937,82,33.0,780.0,C,SF,0.7848588643310334,11.2,313.9633333333333,5.01,64.01403969677989,0.8650000000000002,11.26446410567173
6938,67,45.0,710.0,R,SF,0.0,5.7,285.01666666666665,5.81,62.086306067857336,0.0650000000000003,11.156250521031495
6939,75,56.0,744.0,R,SF,0.0,8.8,298.97,3.52,39.85505083383686,1.855,11.251560700835821
6940,80,42.0,717.0,P,PU,0.3034806291488539,8.8,298.97,3.52,52.743825855437,2.23,11.571194373094205
6941,90,48.0,710.0,C,SF,0.4890534007219788,11.2,313.9633333333333,5.01,70.8118295174481,1.1150000000000002,12.128111104060462
6942,80,29.0,680.0,C,SF,0.3006365901299743,10.3,301.68333333333334,4.22,52.92286052704269,1.5300000000000002,12.283033686666302
6943,95,48.0,680.0,R,SF,0.2776517828574121,5.1,339.90000000000003,3.46,59.62542138825806,2.415,11.396391648714276
6944,80,28.0,758.0,P,SF,0.0,9.6,336.15333333333336,5.53,46.3359876328463,-0.7800000000000002,12.292250341771226
6945,95,33.0,636.0,P,PU,0.4218101144167742,6.5,299.91,4.16,74.53958068070827,2.09,10.621327345686446
6946,86,23.0,691.0,R,SF,0.0,5.3,323.48,6.3,68.17860418344206,-0.5499999999999998,11.669929213779893
6947,80,52.0,627.0,C,SF,0.2083723818656248,5.5,336.47,6.06,41.85220977402641,-1.5599999999999996,10.491274217438248
6948,95,23.0,591.0,P,SF,0.0,5.8,276.3533333333333,6.28,92.3578134134135,-0.2800000000000002,11.018629143155449
6949,74,56.0,661.0,R,SF,0.7531694649950348,9.9,299.22,4.0,68.78788024419046,1.875,10.915088464214607
6950,78,35.0,668.0,R,SF,0.3557714187014936,10.2,299.91,4.71,62.55754805979609,1.415,11.686878772093667
6951,80,13.0,674.0,C,SF,0.4085622409080575,5.0,312.41,6.43,68.31123653975422,-0.1799999999999997,10.858998997563564
6952,80,53.0,700.0,R,SF,0.2327745620848742,9.5,296.27,3.67,60.00448032961455,2.205,11.820410164718188
6953,77,22.0,680.0,C,SF,0.4590196012950958,11.0,312.25,5.08,43.01751924795303,0.2949999999999999,11.884489021402711
6954,60,35.0,644.0,C,MH,0.2030192750919023,5.1,333.05,6.63,41.34636563078617,-0.6299999999999999,10.896739325546411
6955,80,39.0,762.0,P,SF,0.0,10.2,299.42,4.87,63.80082975975776,1.005,12.100712129872347
6956,52,32.0,693.0,C,MH,0.0,7.5,300.09,4.29,32.10580850795268,2.71,10.915088464214607
6958,80,61.0,660.0,R,MH,0.0,5.0,328.63,6.18,56.87239962637522,-0.4299999999999997,11.127262984158243
6959,80,22.0,727.0,P,SF,0.372270706726489,5.3,337.4833333333333,5.96,61.73485181490443,0.165,11.49272275765271
6961,69,43.0,581.0,C,SF,0.8284186979230509,10.8,312.94666666666666,5.0,55.004673640396646,1.25,10.596634733096073
6962,85,57.0,796.0,P,SF,0.713273336472944,5.3,335.59,6.37,63.64633575412767,0.0049999999999998,11.170435156023453
6963,73,6.0,724.0,P,SF,0.5374077229777104,11.2,314.82,5.09,49.62998140293131,1.285,10.596634733096073
6964,80,42.0,687.0,C,SF,0.4609910471271304,6.3,333.62,6.1,56.11909557280739,-0.2249999999999996,11.626254150277232
6965,65,31.0,632.0,C,SF,0.2285585221556133,11.4,329.1033333333333,4.84,48.28179150160823,0.7850000000000001,11.976659481202368
6966,90,33.0,700.0,C,SF,0.0,5.0,328.63,6.18,63.999171861331824,-1.1799999999999995,11.238488619268468
6967,80,39.0,646.0,R,PU,0.0,5.2,317.7,6.79,65.63162494876369,-0.915,11.695247021764184
6968,95,47.0,801.0,P,SF,0.0369404379695217,9.5,298.34333333333336,3.39,72.99010684821498,2.11,12.608198852372823
6969,95,29.0,657.0,P,PU,0.0,5.7,277.32,6.21,93.6374400576562,-0.71,11.820410164718188
6970,92,29.0,683.0,P,MH,0.7126040952126185,11.4,329.1033333333333,4.84,56.68531546039237,0.6600000000000001,10.915088464214607
6971,90,33.0,650.0,C,SF,0.0,5.5,336.47,6.06,68.8331971003675,-0.0599999999999996,11.711776323715394
6972,95,47.0,711.0,P,SF,0.0,6.1,333.68333333333334,6.35,72.02399771052438,-0.3499999999999996,11.827736204810263
6973,80,29.0,647.0,R,SF,0.2198123626653036,10.3,301.68333333333334,4.22,71.12901351650743,1.2800000000000002,11.635143097694478
6974,90,49.0,768.0,C,SF,0.5772127108178892,10.9,321.39666666666665,5.08,51.75938826483102,0.0449999999999999,11.396391648714276
6975,97,51.0,746.0,P,SF,0.0,10.8,312.94666666666666,5.0,75.55757113495014,0.875,12.007621706806335
6976,84,25.0,674.0,P,SF,0.0,5.7,321.3566666666667,3.91,56.78110438372233,1.965,12.375815420117268
6977,80,47.0,675.0,R,SF,0.1815719108350096,5.5,336.47,6.06,57.65513135573204,-0.4349999999999996,11.931635799828413
6978,90,58.0,642.0,P,SF,0.1544773742526237,7.8,299.88666666666666,3.91,69.06146663552065,2.215,11.472103470449973
6979,80,26.0,696.0,C,SF,0.5285649012615695,10.4,313.75666666666666,4.49,61.27317858820767,1.1349999999999998,11.877568578558138
6980,90,51.0,729.0,C,SF,0.5711186432100742,5.2,338.01,6.03,68.47213608027822,-0.1550000000000002,11.48246625748552
6981,85,57.0,796.0,P,SF,0.8549528475872689,10.3,303.5133333333333,4.81,65.56916783137758,1.5650000000000004,11.05089000537367
6982,29,58.0,716.0,P,SF,0.0,10.3,300.4,4.55,15.838033003638342,0.4500000000000002,11.170435156023453
6983,80,3.0,615.0,P,SF,0.0824245662341386,10.8,312.94666666666666,5.0,47.93033363614303,0.75,10.736396675471232
6984,85,32.0,720.0,P,SF,0.6114677524299459,10.4,313.1733333333333,4.32,65.79514182885056,1.6799999999999995,11.002099841204238
6985,76,28.0,730.0,R,SF,0.6552661536717308,11.0,322.67333333333335,5.22,59.01924523573748,0.6550000000000002,11.170435156023453
6986,70,55.0,641.0,C,SF,1.0,6.0,333.74666666666667,6.52,53.83849288288772,-0.0199999999999995,10.373491181781864
6987,80,44.0,737.0,C,SF,0.0,5.7,292.5233333333333,5.75,70.13719723191143,-0.5,12.144197241812087
6988,80,21.0,585.0,P,PU,0.1017716771533541,10.3,300.4,4.55,71.31975478098168,1.3250000000000002,11.661345470088502
6989,90,45.0,647.0,P,SF,0.5437937559364988,11.4,331.68,4.78,55.23382556288493,1.5949999999999998,10.668955394675699
6990,80,44.0,737.0,C,SF,0.7572882360672704,10.2,299.42,4.87,65.79040537260924,1.63,11.385092093460344
6992,80,36.0,642.0,R,SF,0.3235453129005139,10.4,313.75666666666666,4.49,62.54354601614913,1.7599999999999998,11.661345470088502
6993,77,34.0,655.0,C,SF,0.0677770380220704,5.7,280.46,5.77,74.22486513065326,0.2300000000000004,12.133501952695338
6994,74,44.0,557.0,C,SF,0.0,5.7,292.5233333333333,5.75,67.24699445799196,0.875,11.77528972943772
6996,94,43.0,639.0,R,SF,0.2007064445624571,10.8,335.50666666666666,5.25,42.93054649135062,-0.375,11.48246625748552
6997,47,27.0,670.0,C,SF,0.1419943892102117,9.5,295.43,3.9,30.996711087868157,1.475,11.407564949312402
6998,85,49.0,710.0,C,PU,0.0,9.5,295.43,3.9,63.65575305050582,2.1,11.759785542901755
6999,80,57.0,630.0,C,SF,0.0,5.6,299.0266666666667,5.82,69.5840326290377,-0.4450000000000003,11.744037185933616
7000,92,46.0,675.0,P,SF,0.0,5.7,278.89,5.99,89.15523285920015,0.1349999999999998,11.362102575235644
7001,85,41.0,781.0,R,SF,0.1716429090634496,5.2,338.01,6.03,64.36316898523096,-0.4050000000000002,12.165250651009918
7002,80,45.0,673.0,R,SF,0.1756693290138573,10.4,313.75666666666666,4.49,61.85883380770854,1.6349999999999998,11.790557201568507
7003,85,51.0,637.0,R,SF,0.2363946460905128,5.9,309.17,4.19,61.86820339152129,2.31,11.542484267211773
7004,95,41.0,690.0,P,SF,0.0,11.1,316.58666666666664,4.71,74.07190499409514,1.04,12.296827008798639
7005,67,33.0,619.0,C,SF,0.0,11.0,312.25,5.08,52.94469028295229,1.045,11.407564949312402
7006,80,27.0,796.0,C,SF,0.0,8.6,334.88666666666666,6.2,60.53502278033015,-0.5750000000000002,11.211820372186306
7007,80,32.0,648.0,C,SF,0.1819757218031454,10.2,299.91,4.71,60.42281599418601,1.29,12.185869938212655
7008,80,43.0,726.0,C,PU,0.0,9.5,297.28,3.62,39.49519732738736,2.005,11.156250521031495
7009,80,31.0,743.0,C,SF,0.4471062176095016,10.2,302.08,3.94,64.74066483286254,2.685,11.407564949312402
7010,80,22.0,610.0,P,PU,0.1453298072740294,5.7,335.14,6.09,61.159887306266704,-0.0899999999999998,11.918390573078392
7011,84,40.0,648.0,R,PU,0.2211193574181808,10.4,301.28666666666663,4.39,64.83949181937196,1.4850000000000003,11.198214720130528
7012,80,26.0,682.0,P,CO,0.0,6.2,306.05333333333334,4.29,58.59395631843397,1.335,11.33857207782545
7013,54,44.0,795.0,P,PU,0.0,4.6,348.7,4.1,31.55992168938044,1.6500000000000004,11.652687407345388
7014,85,37.0,638.0,C,SF,0.2136835547544479,10.2,299.91,4.71,73.81093380026633,2.79,11.790557201568507
7015,88,46.0,709.0,R,SF,0.4268712308107791,5.7,335.14,6.09,66.65755819335492,-0.3399999999999998,11.48246625748552
7016,80,47.0,677.0,R,SF,0.5416659493793409,5.3,323.48,6.3,63.176452204020414,0.2000000000000001,11.141861783579396
7017,80,26.0,681.0,P,SF,0.0,10.5,307.9033333333333,4.46,66.27209873038788,1.415,11.891361900690473
7018,80,58.0,735.0,C,SF,0.2459891885457271,11.3,326.52666666666664,5.29,61.29448188028106,0.3349999999999999,11.626254150277232
7019,79,23.0,603.0,C,SF,1.0,9.5,295.43,3.9,62.41762386345046,1.975,10.596634733096073
7020,93,63.0,782.0,R,SF,0.3487659636102965,10.4,312.59,4.27,71.86356656853353,1.1050000000000004,11.643953727376633
7021,90,50.0,656.0,P,SF,0.0,5.2,338.01,6.03,66.26969916309471,-0.4050000000000002,12.043553716032399
7022,93,48.0,747.0,R,CO,0.0,4.9,331.75,6.17,73.17708674505393,-0.5449999999999999,11.112447898373103
7023,80,27.0,685.0,P,SF,0.0,6.3,333.62,6.1,61.08647095027688,-0.7249999999999996,11.532728092266408
7024,97,25.0,681.0,P,SF,0.279201612376685,9.5,298.12,3.55,75.61932871782045,2.325,11.440354772135393
7025,95,28.0,672.0,R,SF,0.4000161162660602,11.1,316.58666666666664,4.71,74.7131032627838,1.29,12.180754837545884
7027,70,23.0,679.0,C,SF,1.0,11.1,316.58666666666664,4.71,54.27170195681014,1.665,10.491274217438248
7028,48,45.0,758.0,C,SF,0.0,9.7,297.79,3.91,6.298710596756104,1.465,11.918390573078392
7029,74,25.0,682.0,C,SF,0.5614646417424157,11.4,331.68,4.78,45.44047087888426,1.0949999999999998,10.778956289890028
7030,80,29.0,633.0,P,PU,0.0,5.0,311.00666666666666,6.24,67.11739393386017,-0.1150000000000002,11.451050061252142
7031,59,35.0,809.0,P,SF,0.0,6.3,333.62,6.1,44.35363387518552,-0.2249999999999996,11.608235644774552
7032,79,45.0,663.0,R,SF,0.0264079917673867,8.6,334.88666666666666,6.2,59.93667375882762,-0.2000000000000001,12.676076274775909
7033,90,25.0,626.0,C,SF,0.1735613523108367,8.6,334.88666666666666,6.2,67.8344662199152,-0.3250000000000002,11.512925464970229
7034,77,16.0,609.0,C,SF,0.9474390419165644,10.9,320.12,4.94,60.129059158620606,1.0599999999999996,10.985292722887856
7035,80,43.0,655.0,R,SF,0.6439091638710125,10.3,300.89,4.6,64.16054600111174,1.6500000000000004,11.350406535472453
7036,80,38.0,645.0,C,PU,0.0458617457627509,11.3,326.52666666666664,5.29,60.8432814382739,0.585,11.429543856031177
7037,90,17.0,626.0,P,SF,0.1996437000919218,11.4,329.1033333333333,4.84,71.46801208796072,1.91,11.728036844587175
7038,80,47.0,647.0,C,SF,0.7431923989414062,9.5,297.7,3.55,62.61405794735962,1.825,11.018629143155449
7039,57,42.0,649.0,C,MH,0.4791631411423036,5.0,311.00666666666666,6.24,46.16355782691843,-0.6150000000000002,10.645424897265505
7040,80,50.0,679.0,R,SF,0.0,6.3,333.62,6.1,60.95534001647472,-0.2249999999999996,11.744037185933616
7041,80,35.0,663.0,R,SF,0.0,10.3,301.68333333333334,4.22,63.901283070431056,1.905,11.451050061252142
7042,79,43.0,641.0,R,SF,0.0056088808989021,5.6,296.93,5.62,70.69973564838982,0.2549999999999999,12.031719258385396
7043,90,39.0,756.0,C,SF,0.7001499928509003,11.4,331.68,4.78,59.39057895340637,0.5949999999999998,11.27720313144916
7044,53,17.0,750.0,C,SF,0.4333162341876219,5.7,315.3566666666667,3.59,36.54576524863005,1.91,10.645424897265505
7045,64,54.0,620.0,R,SF,0.2099806755357368,5.2,319.62666666666667,6.63,52.714696479225765,-0.1299999999999999,10.691944912900398
7046,80,38.0,636.0,R,PU,0.3980414037889463,10.3,303.5133333333333,4.81,64.25554412785318,0.9400000000000004,11.643953727376633
7048,80,58.0,699.0,R,SF,0.3404987174079696,5.8,333.81,6.35,61.31630325178994,-0.4749999999999996,11.736069016284437
7049,90,49.0,640.0,P,PU,0.2558274982290117,10.5,310.24666666666667,4.24,70.69459302987165,1.7599999999999998,12.025749091398891
7050,80,29.0,639.0,R,SF,0.2866287163946114,5.5,336.47,6.06,55.6885790947187,-0.8099999999999996,11.238488619268468
7051,78,35.0,661.0,R,SF,0.0,7.8,299.88666666666666,3.91,57.29459333148078,2.59,11.26446410567173
7052,62,52.0,598.0,C,SF,0.4836423655457937,10.2,299.91,4.71,57.11973057940911,0.665,11.127262984158243
7053,77,29.0,701.0,R,SF,0.0,10.2,299.42,4.87,58.87607481267326,0.8799999999999999,12.528156144699286
7054,79,44.0,669.0,P,PU,0.0884500929605925,11.4,331.68,4.78,59.81050401264899,0.9699999999999998,12.332705296463539
7055,83,36.0,594.0,P,SF,0.0,5.2,319.62666666666667,6.63,65.41537597383886,-0.6799999999999997,11.211820372186306
7056,80,12.0,761.0,R,SF,0.7133773221993008,10.8,335.50666666666666,5.25,60.47845293436792,1.375,11.289781913656018
7057,60,16.0,690.0,C,SF,0.7656617420045086,10.8,335.50666666666666,5.25,45.56470324906609,0.625,11.289781913656018
7058,79,45.0,669.0,R,SF,0.0580369978020576,5.3,336.53666666666663,6.26,57.23023577752876,-0.5099999999999998,11.744037185933616
7059,80,60.0,663.0,C,SF,0.059640147578591,5.7,315.3566666666667,3.59,55.07472077119028,2.16,12.185869938212655
7060,90,21.0,781.0,R,SF,0.4236608441390948,10.8,335.50666666666666,5.25,69.83713603742771,1.5,11.48246625748552
7061,95,40.0,649.0,P,SF,0.0,5.7,283.5233333333333,5.7,90.7113740929696,0.5499999999999998,11.156250521031495
7062,87,43.0,646.0,C,SF,0.6322144324682681,10.3,300.89,4.6,69.3106268993446,1.0250000000000004,11.703545824578878
7063,80,21.0,683.0,R,SF,0.0991352716465163,4.7,345.27,4.19,30.491082206471955,2.31,10.933106969717286
7064,97,39.0,738.0,P,SF,0.0,10.1,300.65,4.0,75.24824933917913,1.875,11.891361900690473
7065,90,21.0,676.0,C,SF,0.7664405578372061,5.2,338.01,6.03,55.92225128417059,-0.4050000000000002,11.289781913656018
7066,95,44.0,733.0,P,SF,0.0,10.4,312.59,4.27,73.35560029632852,1.7300000000000004,11.736069016284437
7067,80,59.0,738.0,C,CO,0.2178881804021118,11.2,313.1066666666667,4.97,62.91836825575948,1.0300000000000002,11.695247021764184
7068,80,28.0,615.0,P,SF,0.0611421904278684,11.2,323.95,5.32,65.22433458983016,0.6799999999999997,11.37366339763672
7069,73,59.0,777.0,P,PU,0.0,10.2,301.4666666666667,4.87,58.42722915788146,0.7549999999999999,12.206072645530174
7070,80,24.0,629.0,C,SF,0.8556823250209455,11.1,316.58666666666664,4.71,62.31882716038986,1.165,10.896739325546411
7071,90,43.0,622.0,R,SF,0.0,5.7,278.89,5.99,87.06082404005382,0.1349999999999998,11.898187865760873
7072,79,29.0,642.0,C,SF,0.4813635786812549,10.2,299.42,4.87,63.56066780486383,0.8799999999999999,11.79810440720389
7073,90,32.0,638.0,P,SF,0.5500715348386503,9.5,298.34333333333336,3.39,107.1028759910927,2.735,10.571316925111784
7074,66,42.0,615.0,R,SF,0.0180540923266808,5.8,318.67,3.8,48.32637627621508,2.45,11.314474526246391
7075,70,64.0,714.0,C,SF,0.7863813752932798,5.3,335.59,6.37,52.95967442425589,-0.1200000000000001,11.211820372186306
7076,89,62.0,687.0,R,SF,0.0851076495346214,10.5,310.24666666666667,4.24,71.41518723902128,2.01,11.695247021764184
7077,80,6.0,672.0,C,SF,0.8289715061618008,5.3,335.59,6.37,61.43276470570103,0.0049999999999998,10.968198289528557
7078,80,37.0,680.0,P,SF,0.5337091974367679,11.1,316.58666666666664,4.71,64.41308383208774,1.29,12.637855061955712
7079,95,45.0,611.0,P,SF,0.0,5.7,287.78,5.63,89.16943509730031,0.6200000000000001,11.440354772135393
7080,95,33.0,702.0,P,MH,0.587572331178291,10.2,301.4666666666667,4.87,53.94835519522443,0.3799999999999999,10.621327345686446
7081,80,57.0,728.0,C,SF,0.7481759602748737,10.4,312.59,4.27,61.56844498944305,1.1050000000000004,11.06663836234181
7082,84,27.0,727.0,C,SF,0.3626948974488626,5.0,332.6166666666667,6.53,66.68569472578042,-0.0300000000000002,11.002099841204238
7083,85,29.0,679.0,C,SF,0.0726902655729331,6.3,302.3533333333333,4.23,45.47393404463129,1.0199999999999996,11.362102575235644
7084,80,26.0,703.0,R,PU,0.060833739225811,5.3,337.8,5.88,61.50474244668115,0.3700000000000001,11.695247021764184
7085,80,52.0,671.0,R,SF,0.1630656987733771,10.9,321.39666666666665,5.08,62.365397397736,0.1699999999999999,11.957611286231675
7086,72,27.0,795.0,C,SF,0.0671941809066578,4.9,332.18333333333334,6.16,55.73257012547673,-0.7850000000000001,11.396391648714276
7087,66,30.0,730.0,C,SF,0.1181891335472705,5.8,310.8233333333333,4.02,46.44049016451756,1.2300000000000004,11.77528972943772
7088,76,41.0,684.0,R,SF,0.6742602578176545,11.4,329.1033333333333,4.84,58.38206359130775,0.5350000000000001,11.418614785498987
7089,42,22.0,772.0,C,SF,1.0,4.1,382.79,4.83,0.3235054423574283,0.4199999999999999,10.819778284410283
7090,92,38.0,685.0,R,SF,0.0,10.8,335.50666666666666,5.25,70.17264000291868,0.625,12.117241431823558
7091,79,20.0,689.0,C,SF,1.0,6.3,303.69666666666666,4.28,1.4115018492249336,1.2199999999999998,10.968198289528557
7092,57,20.0,667.0,R,SF,0.0,9.5,295.43,3.9,30.25843711184156,1.475,11.211820372186306
7093,72,23.0,645.0,C,SF,0.9472911499276068,11.2,313.1066666666667,4.97,61.42492495033641,0.9050000000000002,10.373491181781864
7094,71,42.0,730.0,C,SF,0.6575720052416264,6.0,333.74666666666667,6.52,54.80352618450137,-1.1449999999999996,11.112447898373103
7095,72,55.0,720.0,R,SF,0.3958869746095931,9.4,297.95,3.34,47.24333353841728,3.035,11.156250521031495
7096,77,24.0,706.0,R,CO,0.4425886224530702,6.5,299.91,4.16,57.720986745714775,1.715,10.621327345686446
7097,90,28.0,643.0,P,SF,0.9571316523975416,10.2,299.42,4.87,83.28795557168101,1.13,11.097410021008562
7098,93,55.0,656.0,R,PU,0.0678676133477581,10.4,312.59,4.27,77.35297955439577,1.2300000000000004,11.56171562913966
